Week,Rank,Cover,Genre,Song,Artist,Last_Week,Peak,Weeks_on_Chart
2025-12-13,50,https://charts-static.billboard.com/img/1997/01/donny-hathaway-000-thischristmas-2cc-180x180.jpg,Pop,This Christmas,Donny Hathaway,-,34,7
2025-12-13,51,https://charts-static.billboard.com/img/2025/09/sabrina-carpenter-l0r-tears-3zb-180x180.jpg,Pop,Tears,Sabrina Carpenter,33,3,14
2025-12-13,52,https://charts-static.billboard.com/img/2024/11/riley-green-flo-dontmindifido-5mc-180x180.jpg,Pop,Don't Mind If I Do,Riley GreenFeaturing Ella Langley,32,32,18
2025-12-13,53,https://charts-static.billboard.com/img/2025/10/raye-azb-whereismyhusband-mtb-180x180.jpg,Pop,Where Is My Husband!,RAYE,37,37,10
2025-12-13,54,https://charts-static.billboard.com/img/2016/09/gunna-t8f-180x180.jpg,Pop,wgft,GunnaFeaturingBurna Boy,47,40,17
2025-12-13,55,https://charts-static.billboard.com/img/2025/07/katseye-xrz-gabriela-iea-180x180.jpg,Pop,Gabriela,KATSEYE,41,31,20
2025-12-13,56,https://charts-static.billboard.com/img/2025/03/russell-dickerson-aem-happentome-tcj-180x180.jpg,Pop,Happen To Me,Russell Dickerson,51,28,33
2025-12-13,57,https://charts-static.billboard.com/img/2025/05/morgan-wallen-eos-20cigarettes-37w-180x180.jpg,Country,20 Cigarettes,Morgan Wallen,55,20,28
2025-12-13,58,https://charts-static.billboard.com/img/2024/05/mylessmith-w4f-180x180.jpg,Singer/Songwriter,Nice To Meet You,Myles Smith,61,54,26
2025-12-13,59,https://charts-static.billboard.com/img/2025/07/meganmoroney-ugl-6monthslater-74i-180x180.jpg,Pop,6 Months Later,Megan Moroney,48,30,24
2025-12-13,60,https://charts-static.billboard.com/img/2021/01/mariahthescientist-nuo-180x180.jpg,R&B/Soul,Is It A Crime,Mariah The Scientist&Kali Uchis,57,45,17
2025-12-13,61,https://charts-static.billboard.com/img/2009/07/justin-bieber-dj8-180x180.jpg,Pop,Yukon,Justin Bieber,58,17,21
2025-12-13,62,https://charts-static.billboard.com/img/2023/02/bigxthaplug-b4l-180x180.jpg,Hip-Hop/Rap,Hell At Night,BigXthaPlug Featuring Ella Langley,46,35,17
2025-12-13,63,https://charts-static.billboard.com/img/2024/11/hudsonwestbrook-9ly-houseagain-zq0-180x180.jpg,Country,House Again,Hudson Westbrook,60,47,33
2025-12-13,64,https://charts-static.billboard.com/img/2024/11/maxmcnown-0ht-bettermeforyoubrowneyes-h8h-180x180.jpg,Country,Better Me For You (Brown Eyes),Max McNown,63,50,25
2025-12-13,65,https://charts-static.billboard.com/img/2025/11/oliviadean-8k4-acoupleminutes-of9-180x180.jpg,Pop,A Couple Minutes,Olivia Dean,65,55,6
2025-12-13,66,https://charts-static.billboard.com/img/2019/11/tatemcrae-vd8-180x180.jpg,Pop,Nobody's Girl,Tate McRae,29,29,2
2025-12-13,67,https://charts-static.billboard.com/img/2025/05/youngboy-never-broke-again-ak3-shotcallin-a7o-180x180.jpg,Hip-Hop/Rap,Shot Callin,YoungBoy Never Broke Again,64,43,12
2025-12-13,68,https://charts-static.billboard.com/img/2025/10/taylor-swift-vug-elizabethtaylor-fes-180x180.jpg,Pop,Elizabeth Taylor,Taylor Swift,53,3,9
2025-12-13,69,https://charts-static.billboard.com/img/2025/03/tuckerwetmore-ras-321-17q-180x180.jpg,Country,"3,2,1",Tucker Wetmore,87,69,7
2025-12-13,70,https://charts-static.billboard.com/img/2025/10/tame-impala-nyr-dracula-dtm-180x180.jpg,Alternative,Dracula,Tame Impala,67,30,10
2025-12-13,71,https://charts-static.billboard.com/img/2013/08/metro-boomin-koo-180x180.jpg,Hip-Hop/Rap,Take Me Thru Dere,"Metro Boomin,Quavo, Breskii & YKNIECE",70,69,10
2025-12-13,72,https://charts-static.billboard.com/img/2025/05/cody-johnson-0vx-thefall-rvi-180x180.jpg,Country,The Fall,Cody Johnson,73,68,10
2025-12-13,73,https://charts-static.billboard.com/img/2025/11/cody-johnson-0vx-travelinsoldier-cvg-180x180.jpg,Country,Travelin' Soldier,Cody Johnson,62,12,4
2025-12-13,74,https://charts-static.billboard.com/img/2011/05/tyler-the-creator-e8x-180x180.jpg,Pop,Sugar On My Tongue,"Tyler, The Creator",76,41,20
2025-12-13,75,https://charts-static.billboard.com/img/2025/08/sombr-2ps-12to12-142-180x180.jpg,Alternative,12 To 12,sombr,81,41,16
2025-12-13,76,https://charts-static.billboard.com/img/2024/09/chasematthew-iyz-darlin-vto-180x180.jpg,Country,Darlin',Chase Matthew,75,52,11
2025-12-13,77,https://charts-static.billboard.com/img/2019/01/shaboozey-2wm-180x180.jpg,Country,Amen,Shaboozey&Jelly Roll,85,56,30
2025-12-13,78,https://charts-static.billboard.com/img/2024/08/gavinadcock-zdi-180x180.jpg,Pop,Last One To Know,Gavin Adcock,72,54,16
2025-12-13,79,https://charts-static.billboard.com/img/2025/04/hardy-rmc-favoritecountrysong-jny-180x180.jpg,Country,Favorite Country Song,HARDY,86,79,6
2025-12-13,80,https://charts-static.billboard.com/img/2006/07/taylor-swift-vug-180x180.jpg,Pop,Father Figure,Taylor Swift,69,4,9
2025-12-13,81,https://charts-static.billboard.com/img/2025/09/ed-sheeran-5jf-camera-2jx-180x180.jpg,Pop,Camera,Ed Sheeran,90,58,12
2025-12-13,82,https://charts-static.billboard.com/img/2016/03/cardi-b-tfu-180x180.jpg,Hip-Hop/Rap,ErrTime,Cardi B,79,43,10
2025-12-13,83,https://charts-static.billboard.com/img/2025/08/luke-combs-s5l-backinthesaddle-8bn-180x180.jpg,Pop,Back In The Saddle,Luke Combs,74,22,19
2025-12-13,84,https://charts-static.billboard.com/img/2006/07/taylor-swift-vug-180x180.jpg,Pop,Wi$h Li$t,Taylor Swift,71,6,9
2025-12-13,85,https://charts-static.billboard.com/img/2025/01/parmalee-3ux-cowgirl-thf-180x180.jpg,Country,Cowgirl,Parmalee,-,85,1
2025-12-13,86,https://charts-static.billboard.com/img/2025/11/gwen-stefani-m9c-shakethesnowglobe-vm7-180x180.jpg,Pop,Shake The Snow Globe,Gwen Stefani,-,86,1
2025-12-13,87,https://charts-static.billboard.com/img/2025/10/luke-combs-s5l-dayslikethese-eep-180x180.jpg,Country,Days Like These,Luke Combs,88,79,6
2025-12-13,88,https://charts-static.billboard.com/img/2019/11/tatemcrae-vd8-180x180.jpg,Pop,Anything But Love,Tate McRae,44,44,2
2025-12-13,89,https://charts-static.billboard.com/img/2024/09/parker-mccollum-16j-whatkindaman-6mj-180x180.jpg,Pop,What Kinda Man,Parker McCollum,66,66,12
2025-12-13,90,https://charts-static.billboard.com/img/2025/09/jason-aldean-903-howfardoesagoodbyego-vgz-180x180.jpg,Country,How Far Does A Goodbye Go,Jason Aldean,92,80,8
2025-12-13,91,https://charts-static.billboard.com/img/2025/09/oliviadean-8k4-nicetoeachother-lqm-180x180.jpg,Pop,Nice To Each Other,Olivia Dean,78,78,8
2025-12-13,92,https://charts-static.billboard.com/img/2025/10/david-guetta-0qb-gonegonegone-bic-180x180.jpg,Pop,Gone Gone Gone,"David Guetta,Teddy Swims&Tones And I",-,92,1
2025-12-13,93,https://charts-static.billboard.com/img/2025/09/lady-gaga-p9u-thedeaddance-ujm-180x180.jpg,Pop,The Dead Dance,Lady Gaga,94,40,13
2025-12-13,94,https://charts-static.billboard.com/img/2025/02/g-herbo-gq4-wentlegit-dax-180x180.jpg,Pop,Went Legit,G Herbo,89,70,20
2025-12-13,95,https://charts-static.billboard.com/img/2018/09/themarias-mjs-180x180.jpg,Alternative,Sienna,The Marias,-,74,12
2025-12-13,96,https://charts-static.billboard.com/img/2014/11/cynthia-erivo-mlc-180x180.jpg,Pop,For Good,Cynthia Erivo&Ariana Grande,43,43,2
2025-12-13,97,https://charts-static.billboard.com/img/2014/11/cynthia-erivo-mlc-180x180.jpg,Pop,No Good Deed,Cynthia Erivo,56,56,2
2025-12-13,98,https://charts-static.billboard.com/img/2022/01/oliviadean-8k4-180x180.jpg,Pop,Let Alone The One You Love,Olivia Dean,95,95,3
2025-12-13,99,https://charts-static.billboard.com/img/2006/07/taylor-swift-vug-180x180.jpg,Pop,The Life Of A Showgirl,Taylor SwiftFeaturingSabrina Carpenter,80,8,9
2025-12-13,100,https://charts-static.billboard.com/img/2014/06/sabrina-carpenter-l0r-180x180.jpg,Pop,When Did You Get Hot?,Sabrina Carpenter,96,17,14
2025-12-06,1,https://charts-static.billboard.com/img/2025/10/taylor-swift-vug-thefateofophelia-ki7-180x180.jpg,Pop,The Fate Of Ophelia,Taylor Swift,1,1,8
2025-12-06,2,https://charts-static.billboard.com/img/2025/07/huntrxejaeaudreynunareiami-o2t-golden-ozh-180x180.jpg,K-Pop,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",2,1,23
2025-12-06,3,https://charts-static.billboard.com/img/2025/02/alexwarren-vcb-ordinary-jb8-180x180.jpg,Pop,Ordinary,Alex Warren,3,1,42
2025-12-06,4,https://charts-static.billboard.com/img/2025/08/oliviadean-8k4-manineed-jej-180x180.jpg,Pop,Man I Need,Olivia Dean,4,4,14
2025-12-06,5,https://charts-static.billboard.com/img/1994/12/mariah-carey-qmg-alliwantforchristmasisyou-7ve-180x180.jpg,Pop,All I Want For Christmas Is You,Mariah Carey,8,1,75
2025-12-06,6,https://charts-static.billboard.com/img/1998/01/wham-pyz-lastchristmas-xhm-180x180.jpg,Pop,Last Christmas,Wham!,11,3,49
2025-12-06,7,https://charts-static.billboard.com/img/1960/12/brenda-lee-we3-rockinaroundthechristmastree-lnw-180x180.jpg,Pop,Rockin' Around The Christmas Tree,Brenda Lee,13,1,67
2025-12-06,8,https://charts-static.billboard.com/img/1958/12/bobby-helms-elv-jinglebellrock-dkg-180x180.jpg,Pop,Jingle Bell Rock,Bobby Helms,14,3,64
2025-12-06,9,https://charts-static.billboard.com/img/2024/10/leonthomas-y3w-mutt-ch5-180x180.jpg,R&B/Soul,Mutt,Leon Thomas,6,6,43
2025-12-06,10,https://charts-static.billboard.com/img/2025/10/taylor-swift-vug-opalite-05j-180x180.jpg,Pop,Opalite,Taylor Swift,5,2,8
2025-12-06,11,https://charts-static.billboard.com/img/2025/11/ellalangley-0yx-choosintexas-3s2-180x180.jpg,Country,Choosin' Texas,Ella Langley,16,11,6
2025-12-06,12,https://charts-static.billboard.com/img/2025/06/kehlani-b5q-folded-beh-180x180.jpg,R&B/Soul,Folded,Kehlani,9,7,24
2025-12-06,13,https://charts-static.billboard.com/img/2014/12/ariana-grande-i9s-santatellme-st8-180x180.jpg,Pop,Santa Tell Me,Ariana Grande,19,5,32
2025-12-06,14,https://charts-static.billboard.com/img/2009/07/justin-bieber-dj8-180x180.jpg,Pop,Daisies,Justin Bieber,7,2,20
2025-12-06,15,https://charts-static.billboard.com/img/2025/02/sombr-2ps-backtofriends-xkb-180x180.jpg,Alternative,Back To Friends,sombr,12,10,35
2025-12-06,16,https://charts-static.billboard.com/img/2025/05/morgan-wallen-eos-igotbetter-8s9-180x180.jpg,Country,I Got Better,Morgan Wallen,10,7,28
2025-12-06,17,https://charts-static.billboard.com/img/2001/12/andy-williams-6it-itsthemostwonderfultimeoftheyear-8ww-180x180.jpg,Pop,It's The Most Wonderful Time Of The Year,Andy Williams,30,5,48
2025-12-06,18,https://charts-static.billboard.com/img/1960/12/nat-king-cole-4rw-thechristmassongmerrychristmastoyou-t9m-180x180.jpg,Pop,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",29,9,52
2025-12-06,19,https://charts-static.billboard.com/img/2013/11/kelly-clarkson-60b-underneaththetree-hcd-180x180.jpg,Pop,Underneath The Tree,Kelly Clarkson,27,9,35
2025-12-06,20,https://charts-static.billboard.com/img/2001/12/the-ronettes-ae9-sleighride-k35-180x180.jpg,Pop,Sleigh Ride,The Ronettes,37,8,35
2025-12-06,21,https://charts-static.billboard.com/img/2003/03/michael-buble-qem-180x180.jpg,Pop,It's Beginning To Look A Lot Like Christmas,Michael Buble,32,12,27
2025-12-06,22,https://charts-static.billboard.com/img/2011/12/dean-martin-000-letitsnowletitsnowletitsnow-ipd-180x180.jpg,Pop,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,34,7,38
2025-12-06,23,https://charts-static.billboard.com/img/1998/01/jose-feliciano-dak-feliznavidad-eq3-180x180.jpg,Pop,Feliz Navidad,Jose Feliciano,49,6,39
2025-12-06,24,https://charts-static.billboard.com/img/1998/01/burl-ives-2ew-ahollyjollychristmas-iae-180x180.jpg,Pop,A Holly Jolly Christmas,Burl Ives,40,4,47
2025-12-06,25,https://charts-static.billboard.com/img/2014/12/darlene-love-4un-christmasbabypleasecomehome-430-180x180.jpg,Pop,Christmas (Baby Please Come Home),Darlene Love,48,15,28
2025-12-06,26,https://charts-static.billboard.com/img/2025/10/tatemcrae-vd8-titfortat-qq9-180x180.jpg,Pop,Tit For Tat,Tate McRae,26,3,9
2025-12-06,27,https://charts-static.billboard.com/img/2022/01/oliviadean-8k4-180x180.jpg,Pop,So Easy (To Fall In Love),Olivia Dean,18,18,9
2025-12-06,28,https://charts-static.billboard.com/img/2025/08/chris-brown-cyh-itdepends-6sf-180x180.jpg,R&B/Soul,It Depends,Chris BrownFeaturingBryson Tiller,17,16,18
2025-12-06,29,https://charts-static.billboard.com/img/2019/11/tatemcrae-vd8-180x180.jpg,Pop,Nobody's Girl,Tate McRae,-,29,1
2025-12-06,30,https://charts-static.billboard.com/img/2025/06/sabrina-carpenter-l0r-manchild-cmz-180x180.jpg,Pop,Manchild,Sabrina Carpenter,20,1,25
2025-12-06,31,https://charts-static.billboard.com/img/2012/12/frank-sinatra-plj-jinglebells-vgd-180x180.jpg,Pop,Jingle Bells,Frank SinatraWith The Orchestra & Chorus Of Gordon Jenkins,-,16,19
2025-12-06,32,https://charts-static.billboard.com/img/2024/11/riley-green-flo-dontmindifido-5mc-180x180.jpg,Pop,Don't Mind If I Do,Riley GreenFeaturing Ella Langley,33,32,17
2025-12-06,33,https://charts-static.billboard.com/img/2025/09/sabrina-carpenter-l0r-tears-3zb-180x180.jpg,Pop,Tears,Sabrina Carpenter,22,3,13
2025-12-06,34,https://charts-static.billboard.com/img/1958/12/bing-crosby-000-whitechristmas1947-imr-180x180.jpg,Pop,White Christmas (1947),Bing CrosbyWith Ken Darby Singers & John Scott Trotter & His Orchestra,-,12,40
2025-12-06,35,https://charts-static.billboard.com/img/2025/07/sajaboysandrewchoineckwavdannychungkevinwoosamuillee-bpl-sodapop-81d-180x180.jpg,Pop,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",21,3,22
2025-12-06,36,https://charts-static.billboard.com/img/2025/05/lainey-wilson-wci-somewhereoverlaredo-3ei-180x180.jpg,Pop,Somewhere Over Laredo,Lainey Wilson,39,36,21
2025-12-06,37,https://charts-static.billboard.com/img/2025/10/raye-azb-whereismyhusband-mtb-180x180.jpg,Pop,Where Is My Husband!,RAYE,47,37,9
2025-12-06,38,https://charts-static.billboard.com/img/1958/08/perry-como-aux-180x180.jpg,Pop,It's Beginning To Look A Lot Like Christmas,Perry ComoAnd The Fontane Sisters WithMitchell Ayres And His Orchestra,-,12,28
2025-12-06,39,https://charts-static.billboard.com/img/1958/12/chuck-berry-7i5-runrudolphrun-bp6-180x180.jpg,Pop,Run Rudolph Run,Chuck Berry,-,10,27
2025-12-06,40,https://charts-static.billboard.com/img/2025/07/sajaboysandrewchoineckwavdannychungkevinwoosamuillee-bpl-youridol-tim-180x180.jpg,Pop,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",24,4,23
2025-12-06,41,https://charts-static.billboard.com/img/2025/07/katseye-xrz-gabriela-iea-180x180.jpg,Pop,Gabriela,KATSEYE,31,31,19
2025-12-06,42,https://charts-static.billboard.com/img/2003/12/gene-autry-ry1-herecomessantaclausrightdownsantaclauslane-9tl-180x180.jpg,Pop,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,-,21,25
2025-12-06,43,https://charts-static.billboard.com/img/2014/11/cynthia-erivo-mlc-180x180.jpg,Pop,For Good,Cynthia Erivo&Ariana Grande,-,43,1
2025-12-06,44,https://charts-static.billboard.com/img/2019/11/tatemcrae-vd8-180x180.jpg,Pop,Anything But Love,Tate McRae,-,44,1
2025-12-06,45,https://charts-static.billboard.com/img/2018/01/nat-king-cole-4rw-deckthehalls-cvy-180x180.jpg,Pop,Deck The Halls,Nat King Cole,-,16,18
2025-12-06,46,https://charts-static.billboard.com/img/2023/02/bigxthaplug-b4l-180x180.jpg,Hip-Hop/Rap,Hell At Night,BigXthaPlug Featuring Ella Langley,51,35,16
2025-12-06,47,https://charts-static.billboard.com/img/2016/09/gunna-t8f-180x180.jpg,Pop,wgft,GunnaFeaturingBurna Boy,45,40,16
2025-12-06,48,https://charts-static.billboard.com/img/2025/07/meganmoroney-ugl-6monthslater-74i-180x180.jpg,Pop,6 Months Later,Megan Moroney,38,30,23
2025-12-06,49,https://charts-static.billboard.com/img/2004/12/eartha-kitt-gmf-santababy-6tx-180x180.jpg,Pop,Santa Baby,Eartha KittWith Henri Rene And His Orchestra,-,20,13
2025-12-06,50,https://charts-static.billboard.com/img/1998/01/elvis-presley-7uo-bluechristmas-sbf-180x180.jpg,Pop,Blue Christmas,Elvis Presley,-,18,17
2025-12-06,51,https://charts-static.billboard.com/img/2025/03/russell-dickerson-aem-happentome-tcj-180x180.jpg,Pop,Happen To Me,Russell Dickerson,43,28,32
2025-12-06,52,https://charts-static.billboard.com/img/2025/07/huntrxejaeaudreynunareiami-o2t-howitsdone-3mh-180x180.jpg,K-Pop,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",36,8,22
2025-12-06,53,https://charts-static.billboard.com/img/2025/10/taylor-swift-vug-elizabethtaylor-fes-180x180.jpg,Pop,Elizabeth Taylor,Taylor Swift,28,3,8
2025-12-06,54,https://charts-static.billboard.com/img/2025/06/discolines-hzk-nobrokeboys-gbu-180x180.jpg,Pop,No Broke Boys,Disco Lines &Tinashe,41,36,20
2025-12-06,55,https://charts-static.billboard.com/img/2025/05/morgan-wallen-eos-20cigarettes-37w-180x180.jpg,Country,20 Cigarettes,Morgan Wallen,50,20,27
2025-12-06,56,https://charts-static.billboard.com/img/2014/11/cynthia-erivo-mlc-180x180.jpg,Pop,No Good Deed,Cynthia Erivo,-,56,1
2025-12-06,57,https://charts-static.billboard.com/img/2021/01/mariahthescientist-nuo-180x180.jpg,R&B/Soul,Is It A Crime,Mariah The Scientist&Kali Uchis,54,45,16
2025-12-06,58,https://charts-static.billboard.com/img/2009/07/justin-bieber-dj8-180x180.jpg,Pop,Yukon,Justin Bieber,52,17,20
2025-12-06,59,https://charts-static.billboard.com/img/2019/11/tatemcrae-vd8-180x180.jpg,Pop,Trying On Shoes,Tate McRae,-,59,1
2025-12-06,60,https://charts-static.billboard.com/img/2024/11/hudsonwestbrook-9ly-houseagain-zq0-180x180.jpg,Country,House Again,Hudson Westbrook,57,47,32
2025-12-06,61,https://charts-static.billboard.com/img/2024/05/mylessmith-w4f-180x180.jpg,Singer/Songwriter,Nice To Meet You,Myles Smith,56,54,25
2025-12-06,62,https://charts-static.billboard.com/img/2025/11/cody-johnson-0vx-travelinsoldier-cvg-180x180.jpg,Country,Travelin' Soldier,Cody Johnson,25,12,3
2025-12-06,63,https://charts-static.billboard.com/img/2024/11/maxmcnown-0ht-bettermeforyoubrowneyes-h8h-180x180.jpg,Country,Better Me For You (Brown Eyes),Max McNown,63,50,24
2025-12-06,64,https://charts-static.billboard.com/img/2025/05/youngboy-never-broke-again-ak3-shotcallin-a7o-180x180.jpg,Hip-Hop/Rap,Shot Callin,YoungBoy Never Broke Again,61,43,11
2025-12-06,65,https://charts-static.billboard.com/img/2025/11/oliviadean-8k4-acoupleminutes-of9-180x180.jpg,Pop,A Couple Minutes,Olivia Dean,55,55,5
2025-12-06,66,https://charts-static.billboard.com/img/2024/09/parker-mccollum-16j-whatkindaman-6mj-180x180.jpg,Pop,What Kinda Man,Parker McCollum,83,66,11
2025-12-06,67,https://charts-static.billboard.com/img/2025/10/tame-impala-nyr-dracula-dtm-180x180.jpg,Alternative,Dracula,Tame Impala,53,30,9
2025-12-06,68,https://charts-static.billboard.com/img/2025/11/straykids-muq-doit-8cl-180x180.jpg,Pop,Do It,Stray Kids,-,68,1
2025-12-06,69,https://charts-static.billboard.com/img/2006/07/taylor-swift-vug-180x180.jpg,Pop,Father Figure,Taylor Swift,46,4,8
2025-12-06,70,https://charts-static.billboard.com/img/2013/08/metro-boomin-koo-180x180.jpg,Hip-Hop/Rap,Take Me Thru Dere,"Metro Boomin,Quavo, Breskii & YKNIECE",74,69,9
2025-12-06,71,https://charts-static.billboard.com/img/2006/07/taylor-swift-vug-180x180.jpg,Pop,Wi$h Li$t,Taylor Swift,44,6,8
2025-12-06,72,https://charts-static.billboard.com/img/2024/08/gavinadcock-zdi-180x180.jpg,Pop,Last One To Know,Gavin Adcock,71,54,15
2025-12-06,73,https://charts-static.billboard.com/img/2025/05/cody-johnson-0vx-thefall-rvi-180x180.jpg,Country,The Fall,Cody Johnson,75,68,9
2025-12-06,74,https://charts-static.billboard.com/img/2025/08/luke-combs-s5l-backinthesaddle-8bn-180x180.jpg,Pop,Back In The Saddle,Luke Combs,65,22,18
2025-12-06,75,https://charts-static.billboard.com/img/2024/09/chasematthew-iyz-darlin-vto-180x180.jpg,Country,Darlin',Chase Matthew,59,52,10
2025-12-06,76,https://charts-static.billboard.com/img/2011/05/tyler-the-creator-e8x-180x180.jpg,Pop,Sugar On My Tongue,"Tyler, The Creator",73,41,19
2025-12-06,77,https://charts-static.billboard.com/img/2025/11/nf-v2k-fear-0x2-180x180.jpg,Hip-Hop/Rap,Fear,NF,35,35,2
2025-12-06,78,https://charts-static.billboard.com/img/2025/09/oliviadean-8k4-nicetoeachother-lqm-180x180.jpg,Pop,Nice To Each Other,Olivia Dean,82,78,7
2025-12-06,79,https://charts-static.billboard.com/img/2016/03/cardi-b-tfu-180x180.jpg,Hip-Hop/Rap,ErrTime,Cardi B,66,43,9
2025-12-06,80,https://charts-static.billboard.com/img/2006/07/taylor-swift-vug-180x180.jpg,Pop,The Life Of A Showgirl,Taylor SwiftFeaturingSabrina Carpenter,64,8,8
2025-12-06,81,https://charts-static.billboard.com/img/2025/08/sombr-2ps-12to12-142-180x180.jpg,Alternative,12 To 12,sombr,72,41,15
2025-12-06,82,https://charts-static.billboard.com/img/2023/02/bigxthaplug-b4l-180x180.jpg,Pop,Cold,BigXthaPlug &Post Malone,-,82,1
2025-12-06,83,https://charts-static.billboard.com/img/2025/09/dojacat-mf8-jealoustype-nm7-180x180.jpg,Pop,Jealous Type,Doja Cat,67,28,14
2025-12-06,84,https://charts-static.billboard.com/img/2019/11/tatemcrae-vd8-180x180.jpg,Pop,Horseshoe,Tate McRae,-,84,1
2025-12-06,85,https://charts-static.billboard.com/img/2019/01/shaboozey-2wm-180x180.jpg,Country,Amen,Shaboozey&Jelly Roll,95,56,29
2025-12-06,86,https://charts-static.billboard.com/img/2025/04/hardy-rmc-favoritecountrysong-jny-180x180.jpg,Country,Favorite Country Song,HARDY,99,86,5
2025-12-06,87,https://charts-static.billboard.com/img/2025/03/tuckerwetmore-ras-321-17q-180x180.jpg,Country,"3,2,1",Tucker Wetmore,-,87,6
2025-12-06,88,https://charts-static.billboard.com/img/2025/10/luke-combs-s5l-dayslikethese-eep-180x180.jpg,Country,Days Like These,Luke Combs,94,79,5
2025-12-06,89,https://charts-static.billboard.com/img/2025/02/g-herbo-gq4-wentlegit-dax-180x180.jpg,Pop,Went Legit,G Herbo,84,70,19
2025-12-06,90,https://charts-static.billboard.com/img/2025/09/ed-sheeran-5jf-camera-2jx-180x180.jpg,Pop,Camera,Ed Sheeran,93,58,11
2025-12-06,91,https://charts-static.billboard.com/img/2014/11/cynthia-erivo-mlc-180x180.jpg,Pop,As Long As You're Mine,Cynthia Erivo& Jonathan Bailey,-,91,1
2025-12-06,92,https://charts-static.billboard.com/img/2025/09/jason-aldean-903-howfardoesagoodbyego-vgz-180x180.jpg,Country,How Far Does A Goodbye Go,Jason Aldean,100,80,7
2025-12-06,93,https://charts-static.billboard.com/img/2016/03/cardi-b-tfu-180x180.jpg,Pop,Safe,Cardi BFeaturingKehlani,87,26,10
2025-12-06,94,https://charts-static.billboard.com/img/2025/09/lady-gaga-p9u-thedeaddance-ujm-180x180.jpg,Pop,The Dead Dance,Lady Gaga,90,40,12
2025-12-06,95,https://charts-static.billboard.com/img/2022/01/oliviadean-8k4-180x180.jpg,Pop,Let Alone The One You Love,Olivia Dean,97,95,2
2025-12-06,96,https://charts-static.billboard.com/img/2014/06/sabrina-carpenter-l0r-180x180.jpg,Pop,When Did You Get Hot?,Sabrina Carpenter,91,17,13
2025-12-06,97,https://charts-static.billboard.com/img/2000/11/coldplay-bm3-180x180.jpg,Alternative,Sparks,Coldplay,88,74,20
2025-12-06,98,https://charts-static.billboard.com/img/2006/07/taylor-swift-vug-180x180.jpg,Pop,Ruin The Friendship,Taylor Swift,76,11,8
2025-12-06,99,https://charts-static.billboard.com/img/2025/10/youngboy-never-broke-again-ak3-whatyouis-1u0-180x180.jpg,Pop,What You Is,YoungBoy Never Broke Again& Mellow Rackz,-,75,7
2025-12-06,100,https://charts-static.billboard.com/img/2011/02/ariana-grande-i9s-180x180.jpg,Pop,The Girl In The Bubble,Ariana Grande,-,100,1
